report_id,bug_id,bug_category,severity,recurrent,bug_create_time,bug_page,title,description,img_url,test_case_name,test_case_front,test_case_behind,test_case_description
5d4e45b5c9e77c000dab1360,5d4f8aafc9e77c000dab186e,功能不完整,3,必现,2019/8/11 3:25,查看趣图-分享-QQ空间,无法分享到qq空间，只能发送给好友,"1.选择任意动图进行查看
2.点击分享，在弹出界面点击QQ空间
3.趣享GIF应用调起qq转发界面，只能选择好友和群聊进行发送，无法分享至QQ空间",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565493879161/1565493879161_qqq.png,动图分享模块测试,手机装有qq 并登陆，且登陆QQ号添加有好友，开通qq空间。,"1.主界面点击动图进行查看。
2.点击分享按钮，在弹出界面选择qq空间。
",1.将选择动图发布到qq空间
5d4e5208c9e77c000dab13d6,5d4e58dcc9e77c000dab1401,用户体验,2,必现,2019/8/10 5:40,主界面-设置-常规,用户协议的文字错误,登录成功后，在主界面下点击设置，机内设置中的常中，设置应为“用户协议”，系统显示为“用户斜逸”,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565415284311/1565415284311_1.png,设置功能模块的测试,1正常登陆APP；2正常进入主界面；3正常进入设置界面,1输入手机号，点击获取验证码并输入验证码，点击登录按钮；2点击主界面左上角图标；3点击设置，进入设置界面；4下滑鼠标滚轮至常规设置,界面显示“用户协议”
5d4e5208c9e77c000dab13d6,5d4e5bb1c9e77c000dab1417,功能不完整,3,必现,2019/8/10 5:52,登录,登录功能提示错误,"1.进入登录页面。
2.在手机号一栏输入错误的手机号。
3.点击【获取验证码】。
4.提示验证码错误。",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565416269491/1565416269491_2.png,登录的功能测试,正常进入登录界面,1输入错误的手机号；2点击“获取验证码”,界面提示“手机号输入有误”
5d4e5208c9e77c000dab13d6,5d4e6984c9e77c000dab14b7,用户体验,2,必现,2019/8/10 6:51,主界面-世界-世界,“评论”字错误,"1登陆APP，进入主界面
2点击主界面的世界
3点击第一条动态，进入该动态界面，点击评论
4界面“写评论”显示为“写评轮”",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565419901994/1565419901994_4评论字错误.png,世界的功能测试,1正常登陆界面；2正常进入主界面；,1正常登陆界面；2点击主界面的世界；3选择第一条动态点击；4点击界面中的评论,评论区显示“评论”
5d4e5208c9e77c000dab13d6,5d4e6dc3c9e77c000dab14fb,功能不完整,3,必现,2019/8/10 7:09,主界面-世界-世界,评论信息成功，日期信息显示有误,"1.点击【世界】模块。
2.点击第一个作品。
3.点击【评论】，在横线上输入评论内容“123”。
4.点击【发送】，评论成功。
5.信息显示为“1天前”。",,世界的功能测试,"1正常登陆系统
2正常进入主界面
3正常进入世界界面","1.点击【世界】模块。
2.选中第一个作品，点击进入。
3.点击【评论】，在横线上输入评论内容“123”。
4.点击【发送】，评论成功。
5.信息显示为“1天前”。",评论日期信息显示为发布的正确时间
5d4e5208c9e77c000dab13d6,5d4fbcdec9e77c000dab18cd,用户体验,4,必现,2019/8/11 6:59,搜索,搜索内容时无搜索图标,"1点击世界，进入世界模块
2点击界面右上角放大镜形状的按钮，进入搜索界面
3在搜索界面中输入搜索内容，无搜索图标",,世界的功能测试,"1正常登陆APP
2点击世界，正常进入世界模块","1点击界面右上角放大镜一样的搜索图标
2输入搜索内容","1有搜索图标
2能搜索到相关内容或搜索不到提示无相关信息
"
5d4e5208c9e77c000dab13d6,5d4fc23ec9e77c000dab18f8,功能不完整,3,必现,2019/8/11 7:22,主界面-世界,点击评论区的自己头像，无法进入自己主页,"1点击第一条作品
2点击界面左下角的头像，无法进入自己的主页",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565508149902/1565508149902_无法进入自己主页.png,世界的功能测试,"1正常登陆APP，进入主界面
2点击世界，进入世界模块
","1点击第一条作品
2点击界面左下角的头像",能够进入自己的主页
5d4e5208c9e77c000dab13d6,5d4fc3efc9e77c000dab190a,用户体验,3,必现,2019/8/11 7:29,主界面-世界-世界,转发作品时强制评论作品,"1点击世界模块中的第一条作品
2点击转发","http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565508558561/1565508558561_7.png,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565508563080/1565508563080_7.1.png",世界的功能测试,"1正常的登录APP，进入主界面
2点击世界，进入世界模块
","1点击世界模块中的第一条作品
2点击转发",评论文字与否都能够直接转发
5d4e5208c9e77c000dab13d6,5d50149ec9e77c000dab19af,其他,1,必现,2019/8/11 13:14,主界面-关注,点击文字记载动态图,"1点击关注
2点击作品上方的文字，直接加载了动态图",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565529243025/1565529243025_评语点击.png,关注的功能测试,"1登陆APP，正常进入主界面
","1点击关注
2点击作品上方的文字",点击文字不会加载动态图
5d4e5521c9e77c000dab13e7,5d4e5c4cc9e77c000dab141e,功能不完整,3,其他,2019/8/10 5:55,个人界面-个人主页-个人主页,点击个人主页更换头像，无法更换图片,"1、正常登陆APP
2、进入个人界面
3、点击“个人主页”
4、点击头像
4、发现系统没有任何反应",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565416495313/1565416495313_Screenshot_2019-08-10-13-50-50-85.png,个人主页功能模块测试,登陆app,1、打开个人界面。2、点击个人主页。3、点击头像。4、更换头像。,头像正常更换
5d4e5521c9e77c000dab13e7,5d4e5e2ac9e77c000dab1431,不正常退出,5,必现,2019/8/10 6:03,个人界面-简介编辑-简介编辑,编辑个人简介时出现不正常退出,"1、正确登陆APP
2、打开个人界面
3、点击“编辑个人简介”
4、点击后会发生闪退，回到安卓手机主页面",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565417038943/1565417038943_Screenshot_2019-08-10-14-02-10-07.png,个人简介功能模块测试,登陆app,1、打开个人界面。2、点击个人简介。3、编辑个人信息。4、保存。,个人信息修改正确
5d4e5521c9e77c000dab13e7,5d4e5fd0c9e77c000dab143f,功能不完整,2,必现,2019/8/10 6:10,个人界面-发布趣图-发布趣图,发布趣图时信息显示错误,"1、正常登陆APP
2、打开个人界面
3、点击“发布趣图”
4、选择发布图片，且写下自己要说的话
5、发布
6、查看所发布趣图，发现趣图发布时间显示错误",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565417413415/1565417413415_Screenshot_2019-08-10-14-08-22-35.png,发布趣图功能模块测试,登陆APP,1、打开个人界面。2、点击发布趣图。3、选择所要发布的图片并写下想要说的话。4、发布趣图。,1、趣图发布成。2、所有趣图信息正确。
5d4e5521c9e77c000dab13e7,5d4e629fc9e77c000dab1463,功能不完整,4,必现,2019/8/10 6:22,个人界面-个人主页-个人主页,点击个人主页编辑图标会回到主页面,"1、正常登陆APP
2、进入个人界面
3、点击“个人主页”
4、点击个人主页“编辑”图标
5、页面直接跳到主页面，不能编辑个人主页",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565418160396/1565418160396_Screenshot_2019-08-10-13-50-50-85.png,个人主页编辑更能模块测试,登陆APP,"1、打开个人界面
2、点击“个人主页”
3、点击头像右下侧的“笔”图标",成功修改个人主页信息
5d4e5521c9e77c000dab13e7,5d4e65d6c9e77c000dab148b,用户体验,3,必现,2019/8/10 6:36,个人界面-推荐关注-推荐关注,推荐关注不能刷新,"1、正常登陆APP
2、打开个人界面
3、点击“推荐关注”
4、点击“关注”
5、关注后界面没有更新，没有推荐新的账号",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565419003701/1565419003701_Screenshot_2019-08-10-14-35-17-54.png,推荐关注功能模块测试,登陆APP,"1、打开个人界面
2、点击“推荐关注”
3、点击想要关注账号后面的“关注”
4、刷新后在关注一个账号","1、关注后能及时了解对方的动态
2、每次推荐关注都有所不同"
5d4e5521c9e77c000dab13e7,5d4e67a1c9e77c000dab14a4,用户体验,1,大概率复现,2019/8/10 6:43,主界面-世界-世界,画质不清晰,"1、选择“世界”主界面
2、点击一个趣图
3、发现趣图不够清晰，用户体验感差",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565419433675/1565419433675_Screenshot_2019-08-10-14-42-27-06.png,趣图查看更能模块测试,登陆APP,"1、选择“世界”主界面
2、点击一个趣图
3、查看趣图画质及是否流畅","1、正常查看趣图
2、画质清晰
3、画面流畅"
5d4e5521c9e77c000dab13e7,5d4e6a33c9e77c000dab14bc,用户体验,3,无规律复现,2019/8/10 6:54,主界面-关注-去关注,关注用户后，主界面“关注”页面不显示其信息,"1、打开个人界面
2、点击“推荐关注”
3、关注一个账号
4、回到主界面
5、点击“关注”
6、刷新界面
7、发现关注用户的信息没有显示","http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565420094804/1565420094804_Screenshot_2019-08-10-14-45-13-98.png,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565420111042/1565420111042_Screenshot_2019-08-10-14-45-19-71.png",主界面关注功能模块测试,"1、登陆APP
2、关注过其他账号","1、打开个人界面
2、点击“推荐关注”
3、关注一个账号
4、回到主界面
5、点击“关注”
6、刷新界面","1、关注成功
2、主界面“关注”页面显示相关的信息
"
5d4e57f9c9e77c000dab13f7,5d4e5ad0c9e77c000dab1411,不正常退出,5,必现,2019/8/10 5:49,个人界面,编辑个人简介时，应用程序不正常退出,编辑个人简介时，应用程序不正常退出,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565415959460/1565415959460_编辑个人资料.jpg,编辑个人简介功能测试,点击个人界面中的编辑个人简介可修改个人信息,1.点击个人界面中的编辑个人简介 2.可以正确修改个人信息,可以保存修改后的个人信息
5d4e57f9c9e77c000dab13f7,5d4e5da9c9e77c000dab142a,功能不完整,2,无规律复现,2019/8/10 6:01,个人界面-个人主页-个人主页,个人页面查看发布内容，内容发布时间与实际时间不对应,个人页面查看发布内容，内容发布时间早于实际发布时间,,个人主页查看发布内容,进入个人主页，页面显示成功,点击个人主页，查看发布内容,查看到发布的内容和对应时间都正确
5d4e57f9c9e77c000dab13f7,5d4e5e64c9e77c000dab1434,功能不完整,2,无规律复现,2019/8/10 6:04,个人界面-个人主页-个人主页,个人页面查看发布内容，内容发布时间与实际时间不符合,个人页面查看发布内容，内容发布时间早于实际时间,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565417044301/1565417044301_发布时间错误.jpg,个人主页查看发布内容,进入个人主页，页面显示成功,点击个人主页，查看发布内容,查看到发布的内容和对应时间都正确
5d4e57f9c9e77c000dab13f7,5d4e5f71c9e77c000dab143b,功能不完整,2,无规律复现,2019/8/10 6:08,个人界面-个人主页-个人主页,个人页面查看发布内容，同一发布内容，详情发布时间与列表发布时间不相同,个人页面查看发布内容，同一发布内容，详情发布时间与列表发布时间不相同,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565417313077/1565417313077_详情发布时间.jpg,个人主页查看发布内容,进入个人主页，页面显示成功,点击个人主页，查看发布内容,查看到发布的内容和对应时间都正确
5d4e57f9c9e77c000dab13f7,5d4e606ec9e77c000dab1448,功能不完整,2,无规律复现,2019/8/10 6:13,个人界面-个人主页-个人主页,发布内容点赞数与实际点赞数不符合,发布内容点赞数与实际点赞数不符合,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565417566610/1565417566610_点赞数.jpg,个人主页查看发布内容,进入个人主页，页面显示成功,点击个人主页，查看发布内容,查看到发布的内容和对应时间都正确
5d4e57f9c9e77c000dab13f7,5d4e61a6c9e77c000dab1453,页面布局缺陷,2,必现,2019/8/10 6:18,主界面-世界-世界,对发布内容进行评论时，提示文字错误,对发布内容进行评论时，提示文字应该是“写评论”，而实际却是“写评轮”,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565417864911/1565417864911_写评论.jpg,对发布内容进行评论,对已存在并发布的内容进行评论,点击评论按钮，输入文字进行评论，并点击发送,评论成功
5d4e57f9c9e77c000dab13f7,5d4e6256c9e77c000dab1456,功能不完整,3,必现,2019/8/10 6:21,主界面-世界-世界,对发布内容评论时，点击发送后，提示评论失败，而评论却显示在评论区,对发布内容评论时，点击发送后，提示评论失败，而评论却显示在评论区,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565418046432/1565418046432_评论发表失败.jpg,对发布内容进行评论,对已存在并发布的内容进行评论,点击评论按钮，输入文字进行评论，并点击发送,评论成功
5d4e57f9c9e77c000dab13f7,5d4e6683c9e77c000dab148f,页面布局缺陷,3,必现,2019/8/10 6:38,主界面-世界-世界,删除自己在他人发布下的评论，提示信息错误,删除自己在他人发布下的评论，提示信息错误，应该为“是否删除该评论”，而实际却为“是否删除图片”,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565419102720/1565419102720_删除评论提示错误.jpg,删除自己的评论功能测试,对他人发布内容的进行评论后可以删除,1.在发布内容下点击评论 2.进行评论 3.点击删除评论 4.您确定要删除评论吗 5.删除成功,评论里没有删除的评论
5d4e57f9c9e77c000dab13f7,5d4e6b75c9e77c000dab14cc,功能不完整,3,必现,2019/8/10 7:00,登录,输入不正确的手机号，却提示验证码错误,输入不正确的手机号，却提示验证码错误,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565420388781/1565420388781_验证码.jpg,登录页面功能测试,输入不正确的手机号，验证码为空,输入不正确的手机号，点击获取验证码,提示请输入正确的手机号
